committee_id,committee_name,contributor_city,contributor_state,contributor_employer,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-04-20 00:00:00,25.00,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-04-30 00:00:00,50.00,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-05-30 00:00:00,50.00,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-06-13 00:00:00,33.18,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-06-18 00:00:00,50.00,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2019-06-30 00:00:00,10.00,243.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-11 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-12 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-26 00:00:00,100.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-12 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-11 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-28 00:00:00,100.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-11 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-12 00:00:00,50.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-26 00:00:00,100.00,750.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS,2019-06-04 00:00:00,250.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS,2019-06-30 00:00:00,100.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-04-20 00:00:00,5.00,265.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-04-29 00:00:00,50.00,265.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-05-20 00:00:00,5.00,265.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-05-31 00:00:00,50.00,265.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-06-20 00:00:00,5.00,265.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-04 00:00:00,50.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-13 00:00:00,200.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-30 00:00:00,100.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-04-25 00:00:00,10.00,255.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-05-21 00:00:00,25.00,255.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-05-17 00:00:00,100.00,210.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-06-24 00:00:00,100.00,210.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2019-06-30 00:00:00,10.00,210.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-12 00:00:00,100.00,950.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-26 00:00:00,100.00,950.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-30 00:00:00,100.00,950.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-28 00:00:00,100.00,950.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-17 00:00:00,100.00,950.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-30 00:00:00,100.00,203.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-29 00:00:00,103.00,203.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-04-30 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-31 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-30 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,CLARK UNIVERSITY,2019-04-30 00:00:00,250.00,600.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,CLARK UNIVERSITY,2019-06-30 00:00:00,100.00,600.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2019-04-30 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2019-05-21 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2019-05-30 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2019-06-14 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2019-06-25 00:00:00,100.00,700.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-04-12 00:00:00,100.00,468.82
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-04-26 00:00:00,100.00,468.82
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-05-01 00:00:00,43.82,468.82
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-05-09 00:00:00,100.00,468.82
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2019-06-30 00:00:00,100.00,468.82
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,THE WALDINGER GROUP INC.,2019-06-10 00:00:00,250.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,BEACON HEALTH OPTIONS,2019-06-11 00:00:00,250.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-05-28 00:00:00,100.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-06 00:00:00,50.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2019-06-29 00:00:00,100.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS-AMHERST,2019-05-23 00:00:00,700.00,2700.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-26 00:00:00,100.00,365.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-14 00:00:00,100.00,1185.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-12 00:00:00,100.00,600.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-14 00:00:00,10.00,414.67
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-29 00:00:00,25.00,414.67
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-19 00:00:00,10.00,646.64
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-20 00:00:00,10.00,646.64
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-10 00:00:00,51.50,421.50
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,ARCHITECTURAL TIMBER,2020-02-19 00:00:00,50.00,220.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-05 00:00:00,18.00,326.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-22 00:00:00,32.00,579.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-08 00:00:00,75.00,275.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-26 00:00:00,25.00,275.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-17 00:00:00,46.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-22 00:00:00,25.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-27 00:00:00,25.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,MA HOUSE OF REPRESENTATIVES,2020-02-13 00:00:00,7.00,633.65
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,MASSMUTUAL,2020-02-07 00:00:00,35.00,421.24
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-18 00:00:00,25.00,855.18
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-23 00:00:00,50.00,275.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-29 00:00:00,50.00,2650.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-29 00:00:00,10.00,284.30
C00696948,BERNIE 2020,AMHERST,MA,CHICOPEE SCHOOLS,2020-02-27 00:00:00,10.00,1363.40
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-05 00:00:00,100.00,421.50
C00696948,BERNIE 2020,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-02-21 00:00:00,100.00,233.07
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST PEDIATRICS,2020-02-24 00:00:00,375.00,625.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-09 00:00:00,50.00,1185.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-17 00:00:00,100.00,700.00
C00696948,BERNIE 2020,AMHERST,MA,GEORGE WASHINGTON UNIVERSITY,2020-02-14 00:00:00,75.00,450.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-05 00:00:00,10.00,1034.59
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-25 00:00:00,2.70,1206.49
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-07 00:00:00,2.70,498.60
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,STAVROS CIL,2020-02-29 00:00:00,100.00,340.00
C00696948,BERNIE 2020,AMHERST,MA,COLORADO STATE UNIVERSITY,2020-02-11 00:00:00,27.00,585.77
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,MASS,2020-02-11 00:00:00,100.00,1325.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-05 00:00:00,100.00,2164.00
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-13 00:00:00,5.38,230.26
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-29 00:00:00,9.72,299.34
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-29 00:00:00,15.00,299.34
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS DONAHUE IN,2020-02-06 00:00:00,35.00,322.00
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-18 00:00:00,2.70,1043.20
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,BLUERISC,2020-02-22 00:00:00,10.00,620.00
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-28 00:00:00,27.00,311.20
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,50.00,1455.30
C00696948,BERNIE 2020,AMHERST,MA,SMITH COLLEGE,2020-02-05 00:00:00,2.70,232.85
C00696948,BERNIE 2020,AMHERST,MA,SMITH COLLEGE,2020-02-07 00:00:00,2.70,235.55
C00696948,BERNIE 2020,AMHERST,MA,UMASSFIVE FCU,2020-02-12 00:00:00,10.00,510.58
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,2.70,462.20
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-02-26 00:00:00,18.00,285.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-17 00:00:00,10.00,285.50
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-19 00:00:00,2.70,290.90
C00696948,BERNIE 2020,AMHERST,MA,SERVICENET,2020-02-15 00:00:00,2.70,448.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,27.00,201.00
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2020-02-24 00:00:00,25.00,235.00
C00696948,BERNIE 2020,AMHERST,MA,SELF-EMPLOYED,2020-02-02 00:00:00,102.97,2102.97
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,50.00,449.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,20.00,502.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-22 00:00:00,20.00,579.00
C00696948,BERNIE 2020,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS-AMHERST,2020-02-22 00:00:00,10.00,258.40
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-02-21 00:00:00,50.00,475.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-29 00:00:00,1.00,603.30
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-29 00:00:00,2.70,603.30
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-02-20 00:00:00,103.00,203.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-02-23 00:00:00,100.00,203.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-10 00:00:00,15.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-19 00:00:00,15.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-19 00:00:00,10.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,HOMEWORK HOUSE,2020-02-28 00:00:00,100.00,439.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,MA HOUSE OF REPRESENTATIVES,2020-02-22 00:00:00,50.00,633.65
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-09 00:00:00,5.00,1015.10
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-29 00:00:00,10.00,855.18
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-17 00:00:00,50.00,228.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-21 00:00:00,50.00,228.00
C00696948,BERNIE 2020,AMHERST,MA,COLORADO STATE UNIVERSITY,2020-02-07 00:00:00,53.77,558.77
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-02-18 00:00:00,100.00,350.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS AMHERST,2020-02-19 00:00:00,25.00,440.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,U,2020-02-01 00:00:00,10.00,215.98
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-18 00:00:00,50.00,746.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-11 00:00:00,5.00,1478.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-09 00:00:00,100.00,500.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,48.00,446.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-03 00:00:00,2.70,203.70
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-08 00:00:00,10.00,227.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-16 00:00:00,5.00,265.50
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS AMHERST,2020-02-15 00:00:00,10.00,282.14
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-02 00:00:00,27.00,459.50
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UMASS AMHERST,2020-02-19 00:00:00,100.00,260.75
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-11 00:00:00,2.70,475.00
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-25 00:00:00,27.00,682.10
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-14 00:00:00,103.00,956.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-24 00:00:00,8.00,234.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-02-13 00:00:00,100.00,460.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-02-29 00:00:00,10.00,460.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-08 00:00:00,20.00,1268.74
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-29 00:00:00,100.00,1612.44
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,VALLEY MEDICAL GROUP,2020-02-21 00:00:00,250.00,250.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,UNIVERSITY OF MASSACHUSETTS DONAHUE IN,2020-02-28 00:00:00,10.00,322.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-15 00:00:00,25.00,1534.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-27 00:00:00,28.00,1534.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-13 00:00:00,100.00,630.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,NONE,2020-02-15 00:00:00,100.00,1950.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-05 00:00:00,12.00,475.81
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SUNGAGE FINANCIAL,2020-02-06 00:00:00,100.00,1950.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-21 00:00:00,50.00,286.24
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,AMHERST COLLEGE,2020-02-03 00:00:00,20.00,279.75
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-02 00:00:00,10.00,215.00
C00693234,"WARREN FOR PRESIDENT, INC.",AMHERST,MA,SELF EMPLOYED,2020-02-16 00:00:00,25.00,475.00
C00697441,WIN THE ERA PAC,AMHERST,MA,REDPATIVE,2020-02-18 00:00:00,20.20,429.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE HEALTH CENTER,2020-02-29 00:00:00,100.00,227.00
C00697441,WIN THE ERA PAC,AMHERST,MA,WEST SPRINGFIELD PUBLIC SCHOOLS,2020-02-07 00:00:00,50.00,453.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-07 00:00:00,3.00,241.30
C00696948,BERNIE 2020,AMHERST,MA,CHICOPEE SCHOOLS,2020-02-27 00:00:00,1000.00,1363.40
C00696948,BERNIE 2020,AMHERST,MA,CHICOPEE SCHOOLS,2020-02-29 00:00:00,10.00,1373.40
C00696948,BERNIE 2020,AMHERST,MA,UMASS AMHERST,2020-02-29 00:00:00,151.50,405.20
C00696948,BERNIE 2020,AMHERST,MA,SERVICENET,2020-02-22 00:00:00,2.70,456.80
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,36.00,201.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,101.00,201.00
C00696948,BERNIE 2020,AMHERST,MA,NAISMITH MEMORIAL BASKETBALL HALL OF F,2020-02-23 00:00:00,100.00,313.40
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-03 00:00:00,10.00,1004.59
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-16 00:00:00,2.70,1115.09
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-18 00:00:00,2.70,1149.79
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,27.00,1176.79
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,27.00,1283.49
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-04 00:00:00,27.00,453.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-02-23 00:00:00,27.00,599.60
C00696948,BERNIE 2020,AMHERST,MA,NORTHEAST SOLAR,2020-02-02 00:00:00,12.00,307.69
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-07 00:00:00,4.20,212.00
C00696948,BERNIE 2020,AMHERST,MA,WESTERN MASS ORGANIC GARDEN SUPPLY,2020-02-11 00:00:00,2.70,241.70
C00696948,BERNIE 2020,AMHERST,MA,FEDERAL GOVERNMENT,2020-02-29 00:00:00,1000.00,2027.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-19 00:00:00,20.00,222.18
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-02 00:00:00,10.00,1350.30
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-18 00:00:00,27.00,221.00
C00696948,BERNIE 2020,AMHERST,MA,SELF EMPLOYED,2020-02-19 00:00:00,2.70,268.93
C00696948,BERNIE 2020,AMHERST,MA,ALL TURTLES,2020-02-20 00:00:00,250.00,1560.31
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-02-19 00:00:00,2.70,1075.90
C00696948,BERNIE 2020,AMHERST,MA,KEVIN ROCHE JOHN DINKELOO AND ASSOCIAT,2020-02-03 00:00:00,5.00,250.20
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-06 00:00:00,5.00,217.60
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-15 00:00:00,5.00,239.67
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-20 00:00:00,50.00,307.67
C00696948,BERNIE 2020,AMHERST,MA,SMITH COLLEGE,2020-02-04 00:00:00,2.70,230.15
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-09 00:00:00,2.70,227.80
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-17 00:00:00,3.00,233.54
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-02-28 00:00:00,2.70,294.94
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-19 00:00:00,5.00,472.60
C00696948,BERNIE 2020,AMHERST,MA,CAPACIDAD,2020-02-28 00:00:00,10.00,299.34
C00696948,BERNIE 2020,AMHERST,MA,AMHERST COLLEGE,2020-02-07 00:00:00,2.70,437.20
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-02-16 00:00:00,27.00,235.00
C00696948,BERNIE 2020,AMHERST,MA,TAPESTRY HEALTH SYSTEMS,2020-02-17 00:00:00,27.00,261.00
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-02 00:00:00,2.70,444.91
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-10 00:00:00,12.00,509.81
C00696948,BERNIE 2020,AMHERST,MA,STATE OF CT,2020-02-25 00:00:00,2.70,593.51
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS,2020-02-17 00:00:00,20.00,330.00
C00697441,WIN THE ERA PAC,AMHERST,MA,REDPATIVE,2020-02-16 00:00:00,20.20,409.60
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2020-02-29 00:00:00,10.00,430.20
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2020-02-04 00:00:00,50.00,330.00
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS,2020-02-07 00:00:00,50.00,310.00
C00697441,WIN THE ERA PAC,AMHERST,MA,UMASS,2020-02-02 00:00:00,25.00,257.70
C00697441,WIN THE ERA PAC,AMHERST,MA,NOT EMPLOYED,2020-02-19 00:00:00,5.00,220.27
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-28 00:00:00,10.00,1366.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-02-19 00:00:00,20.00,534.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-02-25 00:00:00,15.00,549.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-02-10 00:00:00,10.00,509.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-02-16 00:00:00,5.00,514.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-02-27 00:00:00,10.00,559.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-07 00:00:00,10.00,1321.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-02-12 00:00:00,5.00,1326.00
